TRANSACTION_ID,PARTNER_ID,TRANSACTION_DATE,SHOP_ID,CUSTOMER_ID,POINTS,TURNOVER
10060021061011321271,1,10.12.2021 22:59:00,1023,113222,300,44.43
09020021021026321930,1,10.08.2021 21:59:00,1023,263190,300,13.95
07110021111075194936,4,10.05.2022 19:31:00,19998,751580,16,41.225
07100021100511254890,4,05.04.2022 19:32:00,19998,112592,14,33.95
06113621112949033575,3,29.05.2022 18:53:36,13723,490242,272,1086.4
12062321062787972974,2,27.12.2021 12:41:23,12774,879739,11,32.01
12100021100812704145,4,08.04.2022 12:51:00,19998,127709,14,33.95
09055821051162122909,2,11.11.2021 21:04:58,12784,621205,40,119.31
03103321100801183517,3,08.04.2022 15:40:33,13727,011137,156,624.68
02100021100917664375,4,09.04.2022 14:28:00,19998,176613,15,36.375
10070021072991301450,1,29.01.2022 22:59:00,1023,913824,300,11
10050021051475811123,1,14.11.2021 22:59:00,1023,758184,300,221.31
08053621050548412144,2,05.11.2021 20:46:36,12914,483841,40,119.31
09110021112440521738,1,24.05.2022 21:59:00,1023,405542,300,181.57
09045021042429832360,2,24.10.2021 21:32:50,12887,298331,2,5.82
12100021100940664374,4,09.04.2022 12:43:00,19998,406663,11,26.675
02100021100378663939,3,03.04.2022 14:18:00,13725,786932,115,461.72
11080021081811374690,4,18.02.2022 11:01:00,19998,113748,8,19.4
02110021112509174652,4,25.05.2022 14:48:00,19998,091828,5,12.125
04100021103065714852,4,30.04.2022 16:56:00,19998,657787,31,77.6
05080021080813324230,4,08.02.2022 17:50:00,19998,133250,8,19.4
10110021111990184429,4,19.05.2022 10:43:00,19998,901805,19,48.5
04100021101026714569,4,10.04.2022 16:00:00,19998,267030,5,12.125
09020021022678811729,1,26.08.2021 21:59:00,1023,788832,300,130.18
08080021083111704883,4,28.02.2022 20:52:00,19998,117651,19,48.5
09080021080871524183,4,08.02.2022 21:12:00,19998,715762,16,38.8
12030021032004833525,3,20.09.2021,19936,048349,97,388
09010021011900671317,1,19.07.2021 21:59:00,1023,006732,300,289.76
12110021112927714245,4,29.05.2022 12:48:00,19998,277283,21,53.35
04110021111837034501,4,18.05.2022 16:55:00,19998,370380,8,19.4
10090021092246641458,1,22.03.2022 22:59:00,1023,466255,300,142.19
12030021030942873391,3,09.09.2021,19948,428764,388,1552
10090021091107801240,1,11.03.2022 22:59:00,1023,078408,300,86.72
10080021081227241748,1,12.02.2022 22:59:00,1023,272153,300,196.96
11055821051492372410,2,14.11.2021 11:28:58,12857,923269,22,66.93
06090021092917334147,4,29.03.2022 18:54:00,19998,173324,24,60.625
12030021031373133114,3,13.09.2021,19930,731494,97,388
10040021041138241552,1,11.10.2021 22:59:00,1023,381242,300,249.28
04110021112571964248,4,25.05.2022 16:03:00,19998,719605,4,9.7
04080021083132894288,4,28.02.2022 16:21:00,19998,328989,11,26.675
03090021092456824640,4,24.03.2022 15:41:00,19998,568921,14,33.95
11080021080512634884,4,05.02.2022 11:35:00,19998,126040,8,19.4
09120021120611261218,1,06.06.2022 21:59:00,1023,112418,300,228.62
12090021092745874125,4,27.03.2022 12:14:00,19998,458538,6,14.55
09063521061649782351,2,16.12.2021 09:45:35,12863,459837,101,302.64
06041821042820642360,2,28.10.2021 18:38:18,12834,206918,34,101.85
11100021101192624596,4,11.04.2022 11:52:00,19998,926009,3,7.275
07084021081051622665,2,10.02.2022 19:41:40,12870,516252,10,29.1
03125921121414853372,3,14.06.2022 15:20:59,13724,148530,174,694.52
01080021081705714458,4,17.02.2022 13:19:00,19998,079719,3,7.275
10040021040611891158,1,06.10.2021 22:59:00,1023,118620,300,159.33
12120021122740724226,4,27.06.2022 12:28:00,19998,407618,14,33.95
06110021111325154485,4,13.05.2022 18:14:00,19998,251059,27,67.9
03080021081182344519,4,11.02.2022 15:14:00,19998,823346,20,50.925
04080021082533624851,4,25.02.2022 16:43:00,19998,336331,8,19.4
06063021062607782477,2,26.12.2021 18:48:30,12792,886516,22,66.93
10070021072921301541,1,29.01.2022 22:59:00,1023,213097,300,21.75
11100021100538834284,4,05.04.2022 11:54:00,19998,388347,6,14.55
07074921072507442987,2,25.01.2022 19:33:49,12894,074438,59,177.51
03072121071544282387,2,15.01.2022 15:57:21,12919,442841,32,96.03
01050921050645822945,2,06.11.2021 13:24:09,12774,542943,16,49.47
04120021120681474684,4,06.06.2022 16:15:00,19998,814147,5,12.125
12050021052271553986,3,22.11.2021,19934,715677,97,388
11080021082819233704,3,28.02.2022 11:49:00,13725,191233,252,1008.8
12020021020424793205,3,04.08.2021,19937,247954,291,1164
10090021091091211698,1,10.03.2022 22:59:00,1023,912881,300,96.23
02120021121237164617,4,12.06.2022 14:48:00,19998,371118,10,24.25
12020021020743913210,3,07.08.2021,19936,439109,291,1164
12050021050602543614,3,06.11.2021,19944,025647,388,1552
01105721102346933599,3,23.04.2022 13:31:57,13721,469334,279,1117.44
09110021110534014665,4,05.05.2022 21:19:00,19998,340408,14,33.95
04080021081150424207,4,11.02.2022 16:57:00,19998,503426,5,12.125
07100021100132094776,4,01.04.2022 19:03:00,19998,321966,13,31.525
10060021062199981576,1,21.12.2021 22:59:00,1023,359874,300,157.53
03100021103132834810,4,30.04.2022 15:35:00,19998,328837,10,24.25
12040021042084363774,3,20.10.2021,19933,843118,291,1164
07090021090180453817,3,01.03.2022 07:27:00,13727,804660,194,776
10090021092428161576,1,24.03.2022 22:59:00,1023,281689,300,254.76
10100021100308674366,4,03.04.2022 10:59:00,19998,086660,8,19.4
02090021090510004734,4,05.03.2022 14:29:00,19998,100066,3,7.275
04080021082074214268,4,20.02.2022 16:38:00,19998,742150,3,7.275
01080021082714524537,4,27.02.2022 13:53:00,19998,145916,12,29.1
10060021062338331786,1,23.12.2021 22:59:00,1023,383339,300,165.15
02100021102633274165,4,26.04.2022 14:24:00,19998,353728,3,7.275
12120021120461794736,4,04.06.2022 12:12:00,19998,617997,6,14.55
03090021091051514833,4,10.03.2022 15:50:00,19998,515744,16,38.8
04085021082753272534,2,27.02.2022 16:16:50,12792,532213,22,66.93
07090021093066883234,3,31.03.2022 19:57:00,13724,668025,422,1687.8
10120021122767974325,4,27.06.2022 10:46:00,19998,679974,13,31.525
02110021111818314871,4,18.05.2022 14:46:00,19998,183386,78,194
12020021022192183822,3,21.08.2021,19937,546878,194,776
08060421060772442887,2,07.12.2021 20:11:04,12904,724436,16,49.47
12102321100845953723,3,08.04.2022 12:46:23,13725,755239,96,384.12
12080021082951564629,4,28.02.2022 12:22:00,19998,515053,20,50.925
06060221062137032877,2,21.12.2021 18:40:02,12801,370854,5,14.55
02080021080700214706,4,07.02.2022 14:37:00,19998,002592,7,16.975
04100021102512184280,4,25.04.2022 16:36:00,19998,121912,6,14.55
02120021122673674872,4,26.06.2022 14:12:00,19998,736621,5,12.125
08110021111830054124,4,18.05.2022 20:35:00,19998,300251,15,36.375
10050621051610072266,2,16.11.2021 22:31:06,12895,100781,5,14.55
09030021030398271347,1,03.09.2021 21:59:00,1023,982795,300,202.74
06080021081459984950,4,14.02.2022 18:05:00,19998,599988,13,31.525
07100021102812004330,4,28.04.2022 19:33:00,19998,120020,28,70.325
04080021082091324626,4,20.02.2022 16:04:00,19998,912324,14,33.95
07100021102056734294,4,20.04.2022 19:57:00,19998,566734,36,89.725
03110021110644224118,4,06.05.2022 15:26:00,19998,442130,8,19.4
06120021122849674912,4,28.06.2022 18:22:00,19998,496118,6,14.55
10060021060582751550,1,05.12.2021 22:59:00,1023,827545,300,209.32
08081121083151912555,2,28.02.2022 20:35:11,12827,456166,51,154.23
10070021071453271483,1,14.01.2022 22:59:00,1023,532610,300,126.76
03120021122199354575,4,21.06.2022 15:00:00,19998,993158,18,46.075
02100021102094784769,4,20.04.2022 14:10:00,19998,947862,31,77.6
12020021021715913841,3,17.08.2021,19933,159178,97,388
02120021121012704532,4,10.06.2022 14:18:00,19998,127841,16,41.225
06100021102275194812,4,22.04.2022 18:52:00,19998,751996,10,24.25
12100021101334974751,4,13.04.2022 12:14:00,19998,349737,20,50.925
07123221122672473434,3,26.06.2022 19:29:32,13721,724181,106,422.92
07110021110989994486,4,09.05.2022 19:09:00,19998,899474,11,26.675
03100021100610353422,3,06.04.2022 15:27:00,13728,103514,115,461.72
06100021100112674553,4,01.04.2022 18:27:00,19998,126411,14,33.95
12010021011789033830,3,17.07.2021,19937,890121,97,388
03120021121122694405,4,11.06.2022 15:54:00,19998,226698,12,29.1
06100021102940934454,4,29.04.2022 18:20:00,19998,409597,11,26.675
04080021081170304271,4,11.02.2022 16:46:00,19998,703349,4,9.7
12050021052233743990,3,22.11.2021,19933,337836,97,388
12050021051400073647,3,14.11.2021,19938,000116,97,388
12030021030613323841,3,06.09.2021,19936,133366,97,388
08120021122231684742,4,22.06.2022 20:13:00,19998,316878,6,14.55
04041821042329832209,2,23.10.2021 16:44:18,12863,298377,5,14.55
07100021101998554969,4,19.04.2022 19:48:00,19998,985558,14,33.95
12010021011791003686,3,17.07.2021,19933,910890,97,388
02090021092333074499,4,23.03.2022 14:25:00,19998,330079,16,38.8
09100021103124451164,1,30.04.2022 21:59:00,1023,255436,300,293.9
02090021092008944606,4,20.03.2022 14:03:00,19998,089486,8,19.4
12104821102986793977,3,29.04.2022 12:52:48,13725,867764,57,228.92
11090021090473274287,4,04.03.2022 11:42:00,19998,732734,10,24.25
05110021111716164556,4,17.05.2022 17:56:00,19998,161558,20,50.925
09085321080267652990,2,02.02.2022 21:37:53,12892,676240,15,43.65
06120021123067204617,4,30.06.2022 18:46:00,19998,244062,38,94.575
12100021101620864696,4,16.04.2022 12:47:00,19998,208619,22,55.775
12100021102516074448,4,25.04.2022 12:51:00,19998,160089,12,29.1
07113321112341403591,3,23.05.2022 19:24:33,13721,414097,120,481.12
04120021120840134729,4,08.06.2022 16:37:00,19998,400138,17,43.65
12030021031468383255,3,14.09.2021,19936,355298,97,388
05100021100231484442,4,02.04.2022 17:51:00,19998,314180,25,63.05
09030021030510921629,1,05.09.2021 21:59:00,1023,109373,300,18.46
04110021111270614667,4,12.05.2022 16:11:00,19998,706109,10,24.25
10060021062242021295,1,22.12.2021 22:59:00,1023,420525,300,161.59
02120021122881864996,4,28.06.2022 14:03:00,19998,818523,25,63.05
12102321102255573653,3,22.04.2022 12:23:23,13720,318423,980,3918.8
04061121061002472158,2,10.12.2021 16:00:11,12776,024788,1,2.91
09030021030627711223,1,06.09.2021 21:59:00,1023,277177,300,77.65
01080021081090184273,4,10.02.2022 13:44:00,19998,901805,6,14.55
06100021103082434136,4,30.04.2022 18:07:00,19998,824434,16,41.225
11080021083109244760,4,28.02.2022 11:22:00,19998,092153,6,14.55
08110021110916134123,4,09.05.2022 20:55:00,19998,161348,6,14.55
02042821040675192520,2,06.10.2021 14:08:28,12832,751437,20,61.11
06071321072012472409,2,20.01.2022 18:34:13,12789,124700,46,136.77
10120021122373764954,4,23.06.2022 10:02:00,19998,737760,21,53.35
03120021122752404547,4,27.06.2022 15:35:00,19998,524732,8,19.4
10110021111059604452,4,10.05.2022 10:53:00,19998,596023,7,16.975
01061521062942342183,2,29.12.2021 13:50:15,12793,077343,46,136.77
10065321060600062746,2,06.12.2021 10:21:53,12881,000821,16,49.47
12080021081001854130,4,10.02.2022 12:02:00,19998,018854,3,7.275
05080021080973314988,4,09.02.2022 17:21:00,19998,733380,3,7.275
07074621072948012803,2,29.01.2022 19:37:46,15846,479015,16,49.47
06054921051411992369,2,14.11.2021 18:18:49,12783,119947,16,49.47
07080021080918184131,4,09.02.2022 19:59:00,19998,181839,6,14.55
12050021051883543834,3,18.11.2021,19931,835327,97,388
09110021112434924913,4,24.05.2022 09:31:00,19998,349746,18,46.075
02080021081635504283,4,16.02.2022 14:39:00,19998,823342,6,14.55
05080021082142044985,4,21.02.2022 17:30:00,19998,420485,6,14.55
12060021060818663747,3,08.12.2021,19931,180866,97,388
12010021011489223983,3,14.07.2021,19936,755179,582,2328
09100021101941874313,4,19.04.2022 09:38:00,19998,418420,9,21.825
04090021090150804658,4,01.03.2022 16:39:00,19998,508094,22,55.775
04120021122970634841,4,29.06.2022 16:39:00,19998,706493,4,9.7
12080021080993384419,4,09.02.2022 12:11:00,19998,933873,74,184.3
04090021091153354738,4,11.03.2022 16:57:00,19998,533883,13,31.525
11080021081406314762,4,14.02.2022 11:43:00,19998,062311,8,19.4
12020021021049033127,3,10.08.2021,19937,490242,194,776
01120021121963804808,4,19.06.2022 13:27:00,19998,632380,11,26.675
10080021083189144720,4,28.02.2022 10:51:00,19998,891489,3,7.275
07080021081123974337,4,11.02.2022 19:49:00,19998,239762,25,63.05
12040021042825703117,3,28.10.2021,19936,257083,194,776
06090021092201864367,4,22.03.2022 18:58:00,19998,018696,10,24.25
03100021102711104100,4,27.04.2022 15:19:00,19998,111086,6,14.55
07100021102286234707,4,22.04.2022 19:58:00,19998,862894,20,50.925
08110021112673524866,4,26.05.2022 20:38:00,19998,735443,19,48.5
03080021081384144944,4,13.02.2022 15:41:00,19998,841439,5,12.125
06081421080472652165,2,04.02.2022 18:57:14,12907,726726,85,256.08
10080021080855944149,4,08.02.2022 10:53:00,19998,559465,6,14.55
05090021092687924530,4,26.03.2022 17:52:00,19998,879200,3,7.275
12040021040541403339,3,05.10.2021,19937,414097,194,776
12080021080673144759,4,06.02.2022 12:17:00,19998,652477,16,38.8
03100021103137394244,4,30.04.2022 15:38:00,19998,373901,10,24.25
12120021121872634246,4,18.06.2022 12:13:00,19998,726679,10,24.25
08110021113016134898,4,31.05.2022 20:50:00,19998,161348,6,14.55
08090021090199564172,4,01.03.2022 20:22:00,19998,995679,20,50.925
09010021012594941502,1,25.07.2021 21:59:00,1023,949417,300,40.86
02100021100673014760,4,06.04.2022 14:18:00,19998,730946,5,12.125
08040921041700842982,2,17.10.2021 20:43:09,12836,008010,25,75.66
06110021110412624401,4,04.05.2022 18:10:00,19998,126516,8,19.4
01065921060744022142,2,07.12.2021 13:14:59,12850,246701,16,49.47
05042221041571022435,2,15.10.2021 17:54:22,12779,710692,5,14.55
02120021123173034879,4,30.06.2022 14:50:00,19998,730301,12,29.1
07120021122202474116,4,22.06.2022 19:22:00,19998,024147,58,145.5
10060021062169321455,1,21.12.2021 22:59:00,1023,693237,300,136.08
09110021112513914785,4,25.05.2022 09:56:00,19998,138915,17,43.65
05090021091965434547,4,19.03.2022 17:32:00,19998,654217,3,7.275
05080021081184594219,4,11.02.2022 17:57:00,19998,845314,6,14.55
08052721050696492675,2,06.11.2021 20:28:27,12782,964867,57,171.69
12090021092738834784,4,27.03.2022 12:07:00,19998,388347,7,16.975
12100021100485514470,4,04.04.2022 12:43:00,19998,855732,12,29.1
06054521051944532450,2,19.11.2021 18:48:45,12856,445304,46,136.77
10100021100528271747,1,05.04.2022 22:59:00,1023,282725,300,213.88
09110021112592431855,1,25.05.2022 21:59:00,1023,924406,300,217.67
10045821042145012434,2,21.10.2021 22:18:58,12785,450136,30,90.21
07051321050693952180,2,06.11.2021 19:26:13,12890,939118,15,43.65
06120021120118824366,4,01.06.2022 18:40:00,19998,188680,8,19.4
08083521080194522253,2,01.02.2022 20:16:35,12846,945226,37,110.58
04120021121212334941,4,12.06.2022 16:27:00,19998,123839,12,29.1
02080021080110004230,4,01.02.2022 14:15:00,19998,100066,3,7.275
08090021091427973893,3,14.03.2022 20:03:00,13721,964729,174,694.52
12060021060592183881,3,05.12.2021,19937,546878,194,776
07080021081152474385,4,11.02.2022 19:44:00,19998,524821,24,60.625
12020021020610353160,3,06.08.2021,19937,103514,97,388
06081821081025662951,2,10.02.2022 18:40:18,12912,256321,60,180.42
03080021080612604180,4,06.02.2022 15:27:00,19998,126643,9,21.825
07110021110800244721,4,08.05.2022 19:01:00,19998,002961,14,33.95
11075621073194012164,2,31.01.2022 11:10:56,12782,940516,55,165.87
03120021120711744169,4,07.06.2022 15:13:00,19998,117959,10,24.25
12020021021724793244,3,17.08.2021,19937,247954,194,776
11090021091190444600,4,11.03.2022 11:32:00,19998,904086,3,7.275
07074821072828872353,2,28.01.2022 19:04:48,12848,288797,15,43.65
07040821041120132473,2,11.10.2021 19:14:08,12849,201301,119,357.93
12090021090411494767,4,04.03.2022 12:44:00,19998,114061,8,19.4
12050021050588273785,3,05.11.2021,19933,648506,97,388
02110021110417364255,4,04.05.2022 14:35:00,19998,173614,4,9.7
10042121040854002984,2,08.10.2021 10:07:21,12829,540503,5,14.55
05080021081455774620,4,14.02.2022 17:34:00,19998,557754,13,31.525
12030021031823293849,3,18.09.2021,19933,232284,97,388
02080021082310004519,4,23.02.2022 14:45:00,19998,100066,4,9.7
07100021101144454880,4,11.04.2022 19:06:00,19998,444763,22,55.775
09020021020528941985,1,05.08.2021 21:59:00,1023,289461,300,134.99
12060021060591003998,3,05.12.2021,19933,910890,97,388
06110021112370584894,4,23.05.2022 18:51:00,19998,705806,14,33.95
11120021121940664333,4,19.06.2022 11:52:00,19998,406663,5,12.125
12100021100812704253,4,08.04.2022 12:25:00,19998,127841,11,26.675
10100021102937834767,4,29.04.2022 10:05:00,19998,378364,3,7.275
12040021041096663362,3,10.10.2021,19935,966327,5917,23668
10070021071175321703,1,11.01.2022 22:59:00,1023,753204,300,41.94
11110021110925094296,4,09.05.2022 11:15:00,19998,250488,16,41.225
12030021032423293923,3,24.09.2021,19933,232284,97,388
01110021112374634720,4,23.05.2022 13:32:00,19998,746819,15,36.375
01100021102968524939,4,29.04.2022 13:32:00,19998,756133,11,26.675
05120021121447864966,4,14.06.2022 17:42:00,19998,478974,6,14.55
12063721061142252535,2,11.12.2021 00:49:37,12819,422522,5,14.55
11100021100815054222,4,08.04.2022 11:58:00,19998,150526,10,24.25
01120021120312674849,4,03.06.2022 13:26:00,19998,126199,12,29.1
12110021111990564616,4,19.05.2022 12:35:00,19998,905882,4,9.7
06085721082628662363,2,26.02.2022 18:24:57,12792,286662,22,66.93
11080021081484314276,4,14.02.2022 11:49:00,19998,843147,11,26.675
12040021040852993138,3,08.10.2021,19930,529159,388,1552
09120021121935861843,1,19.06.2022 21:59:00,1023,358912,300,43.46
09110021110221491533,1,02.05.2022 21:59:00,1023,214499,300,264.78
05080021082450564840,4,24.02.2022 17:18:00,19998,505639,32,80.025
08080021082098064369,4,20.02.2022 20:15:00,19998,980670,21,53.35
12080021081212644285,4,12.02.2022 12:46:00,19998,126909,9,21.825
05110021111037834600,4,10.05.2022 17:19:00,19998,378364,3,7.275
09065321063014572247,2,31.12.2021 09:19:53,12912,145391,5,14.55
07083221081818902240,2,18.02.2022 19:39:32,12782,189096,46,136.77
04100021101611574439,4,16.04.2022 16:05:00,19998,115352,13,31.525
12020021020694623229,3,06.08.2021,19931,946638,97,388
05100021101961374788,4,19.04.2022 17:03:00,19998,613833,11,26.675
09010021012827711215,1,28.07.2021 21:59:00,1023,277177,300,148.5
08110021110489824828,4,04.05.2022 20:25:00,19998,898393,21,53.35
10080021082326684314,4,23.02.2022 10:47:00,19998,266185,13,31.525
11120021123099114783,4,30.06.2022 11:11:00,19998,991119,10,24.25
12100021101888804834,4,18.04.2022 12:53:00,19998,888963,10,24.25
10120021122798054360,4,27.06.2022 22:25:00,19998,980521,10,24.25
10090021091391301992,1,13.03.2022 22:59:00,1023,913824,300,255.81
02100021103090534540,4,30.04.2022 14:50:00,19998,905861,7,16.975
05100021100627124321,4,06.04.2022 17:07:00,19998,271400,14,33.95
08080021081918174908,4,19.02.2022 20:17:00,19998,181788,6,14.55
10080021082215301888,1,22.02.2022 22:59:00,1023,153356,300,180.44
10080021082299981771,1,22.02.2022 22:59:00,1023,359874,300,86.42
10100021102412644795,4,24.04.2022 10:39:00,19998,126287,9,21.825
12090021091998254888,4,19.03.2022 12:15:00,19998,982702,14,33.95
06040621042704892363,2,27.10.2021 18:52:06,12851,048138,36,107.67
06044521040509692997,2,05.10.2021 18:42:45,12893,145690,16,46.56
12080021081371474519,4,13.02.2022 12:59:00,19998,714685,16,41.225
07100021101190554389,4,11.04.2022 19:14:00,19998,905218,9,21.825
10100021101648751839,1,16.04.2022 22:59:00,1023,487555,300,58.79
03090021090568794517,4,05.03.2022 15:32:00,19998,687794,21,53.35
09051321051831812752,2,18.11.2021 21:53:13,12805,845524,11,32.01
10080021080772691914,1,07.02.2022 22:59:00,1023,726696,300,136.87
04051921053176372142,2,30.11.2021 16:33:19,12912,763406,9,26.19
04110021111961374342,4,19.05.2022 16:03:00,19998,613833,10,24.25
06080621080213452984,2,02.02.2022 18:47:06,12858,134570,19,58.2
12040021041261583139,3,12.10.2021,19936,615208,97,388
02110021110238904258,4,02.05.2022 14:48:00,19998,388909,6,14.55
03100021103017054768,4,30.04.2022 15:19:00,19998,170633,9,21.825
09020021020460471282,1,04.08.2021 21:59:00,1023,604695,300,76.92
02072821071608642955,2,16.01.2022 14:45:28,12882,086774,34,101.85
01080021081286874209,4,12.02.2022 13:07:00,19998,868875,7,16.975
12020021020156043609,3,01.08.2021,19936,560403,97,388
01080021080336994228,4,03.02.2022 13:57:00,19998,369961,6,14.55
03100021103001684716,4,30.04.2022 15:03:00,19998,016388,16,38.8
06090021092071334359,4,20.03.2022 18:54:00,19998,713369,4,9.7
05090021090621134752,4,06.03.2022 17:47:00,19998,211178,5,12.125
05110021112072204106,4,20.05.2022 17:59:00,19998,722851,10,24.25
11042021041989422168,2,19.10.2021 23:06:20,12871,185364,5,14.55
10040021041210211664,1,12.10.2021 22:59:00,1023,102516,300,34.13
08080021082739874165,4,27.02.2022 20:32:00,19998,398836,17,43.65
09110021113022421173,1,31.05.2022 21:59:00,1023,218242,300,255.2
02090021090952054245,4,09.03.2022 14:07:00,19998,520515,18,46.075
12090021090309244659,4,03.03.2022 12:04:00,19998,092153,13,31.525
10100021100732894727,4,07.04.2022 10:39:00,19998,328989,6,14.55
11090021090772634969,4,07.03.2022 11:42:00,19998,726679,11,26.675
08090021090937884952,4,09.03.2022 20:28:00,19998,378891,19,48.5
12073321072167812632,2,21.01.2022 00:32:33,12787,896108,16,49.47
09050121050551962291,2,05.11.2021 21:45:01,12830,519605,49,148.41
12050021052982643743,3,29.11.2021,19936,826339,291,1164
12010021012472953716,3,24.07.2021,19936,729506,194,776
12050021051648133825,3,16.11.2021,19936,481311,97,388
01110021111234084177,4,12.05.2022 13:18:00,19998,340082,7,16.975
10060021060215301345,1,02.12.2021 22:59:00,1023,153356,300,15.64
10120021121815074124,4,18.06.2022 10:31:00,19998,150794,14,33.95
11080021080738834309,4,07.02.2022 11:19:00,19998,388347,4,9.7
06073421070394452502,2,03.01.2022 18:29:34,12816,944936,35,104.76
03120021121786484228,4,17.06.2022 15:52:00,19998,859648,16,38.8
12020021022759673844,3,27.08.2021,19936,596504,97,388
09030021031710921744,1,17.09.2021 21:59:00,1023,109373,300,97.45
12050021050584893476,3,05.11.2021,19937,967924,97,388
10120021120484854512,4,04.06.2022 10:03:00,19998,848555,6,14.55
08053721051043682248,2,10.11.2021 20:52:37,12877,429577,22,66.93
04100021100241204115,4,02.04.2022 16:07:00,19998,412368,9,21.825
06110021111805464105,4,18.05.2022 18:33:00,19998,054251,15,36.375
04110021112266274588,4,22.05.2022 16:11:00,19998,662985,16,38.8
08060521061643292953,2,16.12.2021 20:10:05,12838,432939,7,20.37
10090021090891171928,1,08.03.2022 22:59:00,1023,911974,300,80.23
09010021010175811591,1,01.07.2021 21:59:00,1023,758184,300,174.24
09020021020389081160,1,03.08.2021 21:59:00,1023,890118,300,25.23
03090021090263934770,4,02.03.2022 15:11:00,19998,639833,14,33.95
07082121082690942312,2,26.02.2022 19:28:21,12832,909773,51,154.23
12020021022833463937,3,28.08.2021,19931,334680,97,388
07090021093077134672,4,31.03.2022 19:15:00,19998,771310,17,43.65
12050021050542933449,3,05.11.2021,19936,429032,388,1552
10051321052707902512,2,27.11.2021 10:14:13,12892,079362,74,221.16
01054821052583922897,2,25.11.2021 13:25:48,12782,839944,22,66.93
09110021110204911145,1,02.05.2022 21:59:00,1023,948950,300,15.82
12110021112309104454,4,23.05.2022 12:38:00,19998,090101,18,46.075
10090021092251324642,4,22.03.2022 10:50:00,19998,451234,5,12.125
08080021080509844252,4,05.02.2022 20:23:00,19998,098903,8,19.4
07060921060669192925,2,06.12.2021 19:28:09,12854,691771,2,5.82
05100021102418824761,4,24.04.2022 17:22:00,19998,188680,6,14.55
01100021102259434880,4,22.04.2022 13:58:00,19998,359348,4,9.7
10050021051873201851,1,18.11.2021 22:59:00,1023,732875,300,238.8
09051721051243152946,2,12.11.2021 21:51:17,12846,637503,40,119.31
10050021053157721565,1,30.11.2021 22:59:00,1023,577291,300,161.75
02120021122872774321,4,28.06.2022 14:45:00,19998,727596,3,7.275
11100021103033294878,4,30.04.2022 11:21:00,19998,332325,12,29.1
02100021103070274249,4,30.04.2022 14:15:00,19998,702826,9,21.825
05041321041289752247,2,12.10.2021 17:56:13,12794,897844,22,66.93
01120021120337514681,4,03.06.2022 13:35:00,19998,375160,24,60.625
12100021103111374897,4,30.04.2022 12:59:00,19998,113748,15,36.375
01080021082163064283,4,21.02.2022 13:07:00,19998,630721,16,41.225
06080021081944354224,4,19.02.2022 18:21:00,19998,443536,3,7.275
05063621062394822806,2,23.12.2021 17:51:36,12919,948343,24,72.75
09010021011928271802,1,19.07.2021 21:59:00,1023,282725,300,227.33
10090021092497231596,1,24.03.2022 22:59:00,1023,972345,300,99.61
12010021011070643283,3,10.07.2021,19936,706647,194,776
06050821052412762704,2,24.11.2021 18:51:08,12772,127685,32,96.03
07110021112501524472,4,25.05.2022 19:06:00,19998,015675,3,7.275
05090021092562834721,4,25.03.2022 17:26:00,19998,628834,6,14.55
10080021080621301400,1,06.02.2022 22:59:00,1023,213097,300,61.87
11090021092124154877,4,21.03.2022 11:43:00,19998,241654,22,55.775
06080021082168944199,4,21.02.2022 18:50:00,19998,689104,23,58.2
05090021092812664924,4,28.03.2022 17:35:00,19998,126681,10,24.25
07120021121709484628,4,17.06.2022 19:43:00,19998,094264,16,41.225
11080021081248594439,4,12.02.2022 11:51:00,19998,485597,12,29.1
05100021100638174909,4,06.04.2022 17:57:00,19998,381940,12,29.1
06080021082913664895,4,28.02.2022 18:54:00,19998,136464,10,24.25
09030021030884741855,1,08.09.2021 21:59:00,1023,398712,300,103.8
12070021070439023900,3,04.01.2022,19931,390234,97,388
12020021022560703494,3,25.08.2021,19936,607041,97,388
07080021082555214807,4,25.02.2022 19:13:00,19998,552740,16,38.8
09065621063098962812,2,31.12.2021 21:13:56,12790,989960,16,49.47
12113221111610353495,3,16.05.2022 12:19:32,13728,103514,96,384.12
12100021101527344309,4,15.04.2022 12:37:00,19998,273039,30,75.175
05110021111607594309,4,16.05.2022 17:33:00,19998,075641,13,31.525
06110021111955214452,4,19.05.2022 18:53:00,19998,552858,7,16.975
09043321042633362210,2,26.10.2021 21:01:33,12776,333114,1,2.91
04100021103040464221,4,30.04.2022 16:17:00,19998,404629,13,31.525
10090021092833673795,3,28.03.2022 10:10:00,13728,336532,231,923.44
07110021111861374256,4,18.05.2022 19:28:00,19998,613833,9,21.825
07082421081102352315,2,11.02.2022 19:22:24,12795,023577,34,101.85
03090021092970304676,4,29.03.2022 15:42:00,19998,703349,15,36.375
10100021100370701641,1,03.04.2022 22:59:00,1023,707478,300,110.42
10050021052587771638,1,25.11.2021 22:59:00,1023,877661,300,85.99
03090021092249174624,4,22.03.2022 15:51:00,19998,491704,28,70.325
06043621042163262647,2,21.10.2021 18:39:36,12835,632914,22,66.93
12030021031999313162,3,19.09.2021,19934,993117,97,388
12020021020693953154,3,06.08.2021,19936,939014,97,388
12110021111315963729,3,13.05.2022,19957,672168,582,2328
10090021091111261912,1,11.03.2022 22:59:00,1023,112418,300,257.76
10090021092370701194,1,23.03.2022 22:59:00,1023,707478,300,272.83
